step 00742/01680 (44.17%) | loss: 3.145434 | lrm: 0.87 | dt: 2135.80ms | tok/sec: 245,476 | bf16_mfu: 59.77 | epoch: 1 pq: 8 rg: 22 | total time: 26.03m | eta: 33.4m
step 00743/01680 (44.23%) | loss: 3.149635 | lrm: 0.87 | dt: 2140.98ms | tok/sec: 244,881 | bf16_mfu: 59.63 | epoch: 1 pq: 8 rg: 23 | total time: 26.06m | eta: 33.3m
step 00744/01680 (44.29%) | loss: 3.143907 | lrm: 0.86 | dt: 2136.34ms | tok/sec: 245,413 | bf16_mfu: 59.76 | epoch: 1 pq: 8 rg: 24 | total time: 26.10m | eta: 33.3m
step 00745/01680 (44.35%) | loss: 3.142946 | lrm: 0.86 | dt: 2140.00ms | tok/sec: 244,994 | bf16_mfu: 59.65 | epoch: 1 pq: 8 rg: 25 | total time: 26.13m | eta: 33.2m
step 00746/01680 (44.40%) | loss: 3.136938 | lrm: 0.86 | dt: 2136.99ms | tok/sec: 245,339 | bf16_mfu: 59.74 | epoch: 1 pq: 8 rg: 26 | total time: 26.17m | eta: 33.2m
step 00747/01680 (44.46%) | loss: 3.133064 | lrm: 0.86 | dt: 2138.62ms | tok/sec: 245,152 | bf16_mfu: 59.69 | epoch: 1 pq: 8 rg: 26 | total time: 26.20m | eta: 33.2m
step 00748/01680 (44.52%) | loss: 3.136645 | lrm: 0.86 | dt: 2133.04ms | tok/sec: 245,794 | bf16_mfu: 59.85 | epoch: 1 pq: 8 rg: 27 | total time: 26.24m | eta: 33.1m
step 00749/01680 (44.58%) | loss: 3.141185 | lrm: 0.86 | dt: 2138.12ms | tok/sec: 245,209 | bf16_mfu: 59.71 | epoch: 1 pq: 8 rg: 28 | total time: 26.28m | eta: 33.1m
Step 00750 | Validation bpb: 0.961872
step 00750/01680 (44.64%) | loss: 3.134965 | lrm: 0.86 | dt: 2135.58ms | tok/sec: 245,501 | bf16_mfu: 59.78 | epoch: 1 pq: 8 rg: 29 | total time: 26.31m | eta: 33.1m
step 00751/01680 (44.70%) | loss: 3.137143 | lrm: 0.86 | dt: 2139.25ms | tok/sec: 245,080 | bf16_mfu: 59.68 | epoch: 1 pq: 8 rg: 30 | total time: 26.35m | eta: 33.0m
step 00752/01680 (44.76%) | loss: 3.138274 | lrm: 0.86 | dt: 2134.16ms | tok/sec: 245,665 | bf16_mfu: 59.82 | epoch: 1 pq: 8 rg: 31 | total time: 26.38m | eta: 33.0m
step 00753/01680 (44.82%) | loss: 3.144516 | lrm: 0.86 | dt: 2138.78ms | tok/sec: 245,134 | bf16_mfu: 59.69 | epoch: 1 pq: 8 rg: 32 | total time: 26.42m | eta: 33.0m
step 00754/01680 (44.88%) | loss: 3.145615 | lrm: 0.86 | dt: 2136.15ms | tok/sec: 245,436 | bf16_mfu: 59.76 | epoch: 1 pq: 8 rg: 33 | total time: 26.45m | eta: 32.9m
step 00755/01680 (44.94%) | loss: 3.152490 | lrm: 0.85 | dt: 2135.98ms | tok/sec: 245,455 | bf16_mfu: 59.77 | epoch: 1 pq: 8 rg: 34 | total time: 26.49m | eta: 32.9m
step 00756/01680 (45.00%) | loss: 3.149406 | lrm: 0.85 | dt: 2134.14ms | tok/sec: 245,666 | bf16_mfu: 59.82 | epoch: 1 pq: 8 rg: 35 | total time: 26.53m | eta: 32.9m
step 00757/01680 (45.06%) | loss: 3.140609 | lrm: 0.85 | dt: 2138.37ms | tok/sec: 245,181 | bf16_mfu: 59.70 | epoch: 1 pq: 8 rg: 36 | total time: 26.56m | eta: 32.8m
step 00758/01680 (45.12%) | loss: 3.142114 | lrm: 0.85 | dt: 2136.56ms | tok/sec: 245,388 | bf16_mfu: 59.75 | epoch: 1 pq: 8 rg: 37 | total time: 26.60m | eta: 32.8m
step 00759/01680 (45.18%) | loss: 3.146798 | lrm: 0.85 | dt: 2134.01ms | tok/sec: 245,682 | bf16_mfu: 59.82 | epoch: 1 pq: 8 rg: 38 | total time: 26.63m | eta: 32.7m
step 00760/01680 (45.24%) | loss: 3.150527 | lrm: 0.85 | dt: 2139.30ms | tok/sec: 245,074 | bf16_mfu: 59.67 | epoch: 1 pq: 8 rg: 39 | total time: 26.67m | eta: 32.7m
step 00761/01680 (45.30%) | loss: 3.145238 | lrm: 0.85 | dt: 2139.46ms | tok/sec: 245,056 | bf16_mfu: 59.67 | epoch: 1 pq: 8 rg: 39 | total time: 26.70m | eta: 32.7m
step 00762/01680 (45.36%) | loss: 3.141140 | lrm: 0.85 | dt: 2138.81ms | tok/sec: 245,131 | bf16_mfu: 59.69 | epoch: 1 pq: 8 rg: 40 | total time: 26.74m | eta: 32.6m
step 00763/01680 (45.42%) | loss: 3.141500 | lrm: 0.85 | dt: 2136.79ms | tok/sec: 245,362 | bf16_mfu: 59.74 | epoch: 1 pq: 8 rg: 41 | total time: 26.77m | eta: 32.6m
step 00764/01680 (45.48%) | loss: 3.132885 | lrm: 0.85 | dt: 2140.20ms | tok/sec: 244,971 | bf16_mfu: 59.65 | epoch: 1 pq: 8 rg: 42 | total time: 26.81m | eta: 32.6m
step 00765/01680 (45.54%) | loss: 3.132476 | lrm: 0.85 | dt: 2134.07ms | tok/sec: 245,675 | bf16_mfu: 59.82 | epoch: 1 pq: 8 rg: 43 | total time: 26.85m | eta: 32.5m
step 00766/01680 (45.60%) | loss: 3.126502 | lrm: 0.85 | dt: 2135.86ms | tok/sec: 245,468 | bf16_mfu: 59.77 | epoch: 1 pq: 8 rg: 44 | total time: 26.88m | eta: 32.5m
step 00767/01680 (45.65%) | loss: 3.127400 | lrm: 0.84 | dt: 2132.76ms | tok/sec: 245,826 | bf16_mfu: 59.86 | epoch: 1 pq: 8 rg: 45 | total time: 26.92m | eta: 32.5m
step 00768/01680 (45.71%) | loss: 3.119938 | lrm: 0.84 | dt: 2141.50ms | tok/sec: 244,822 | bf16_mfu: 59.61 | epoch: 1 pq: 8 rg: 46 | total time: 26.95m | eta: 32.4m
step 00769/01680 (45.77%) | loss: 3.119399 | lrm: 0.84 | dt: 2139.12ms | tok/sec: 245,095 | bf16_mfu: 59.68 | epoch: 1 pq: 8 rg: 47 | total time: 26.99m | eta: 32.4m
step 00770/01680 (45.83%) | loss: 3.126275 | lrm: 0.84 | dt: 2137.33ms | tok/sec: 245,300 | bf16_mfu: 59.73 | epoch: 1 pq: 8 rg: 48 | total time: 27.02m | eta: 32.4m
step 00771/01680 (45.89%) | loss: 3.129750 | lrm: 0.84 | dt: 2134.74ms | tok/sec: 245,598 | bf16_mfu: 59.80 | epoch: 1 pq: 8 rg: 49 | total time: 27.06m | eta: 32.3m
step 00772/01680 (45.95%) | loss: 3.134710 | lrm: 0.84 | dt: 2133.74ms | tok/sec: 245,713 | bf16_mfu: 59.83 | epoch: 1 pq: 8 rg: 50 | total time: 27.10m | eta: 32.3m
step 00773/01680 (46.01%) | loss: 3.139354 | lrm: 0.84 | dt: 2134.35ms | tok/sec: 245,643 | bf16_mfu: 59.81 | epoch: 1 pq: 8 rg: 51 | total time: 27.13m | eta: 32.3m
step 00774/01680 (46.07%) | loss: 3.131878 | lrm: 0.84 | dt: 2141.98ms | tok/sec: 244,767 | bf16_mfu: 59.60 | epoch: 1 pq: 8 rg: 51 | total time: 27.17m | eta: 32.2m
step 00775/01680 (46.13%) | loss: 3.127297 | lrm: 0.84 | dt: 2145.59ms | tok/sec: 244,356 | bf16_mfu: 59.50 | epoch: 1 pq: 8 rg: 52 | total time: 27.20m | eta: 32.2m
step 00776/01680 (46.19%) | loss: 3.123449 | lrm: 0.84 | dt: 2137.63ms | tok/sec: 245,266 | bf16_mfu: 59.72 | epoch: 1 pq: 8 rg: 53 | total time: 27.24m | eta: 32.1m
step 00777/01680 (46.25%) | loss: 3.125752 | lrm: 0.84 | dt: 2135.62ms | tok/sec: 245,496 | bf16_mfu: 59.78 | epoch: 1 pq: 8 rg: 54 | total time: 27.27m | eta: 32.1m
step 00778/01680 (46.31%) | loss: 3.125944 | lrm: 0.83 | dt: 2136.10ms | tok/sec: 245,442 | bf16_mfu: 59.76 | epoch: 1 pq: 8 rg: 55 | total time: 27.31m | eta: 32.1m
step 00779/01680 (46.37%) | loss: 3.120451 | lrm: 0.83 | dt: 2139.63ms | tok/sec: 245,036 | bf16_mfu: 59.66 | epoch: 1 pq: 8 rg: 56 | total time: 27.34m | eta: 32.0m
step 00780/01680 (46.43%) | loss: 3.122999 | lrm: 0.83 | dt: 2142.55ms | tok/sec: 244,703 | bf16_mfu: 59.58 | epoch: 1 pq: 8 rg: 57 | total time: 27.38m | eta: 32.0m
step 00781/01680 (46.49%) | loss: 3.130082 | lrm: 0.83 | dt: 2137.33ms | tok/sec: 245,300 | bf16_mfu: 59.73 | epoch: 1 pq: 8 rg: 58 | total time: 27.42m | eta: 32.0m
step 00782/01680 (46.55%) | loss: 3.136516 | lrm: 0.83 | dt: 2135.62ms | tok/sec: 245,496 | bf16_mfu: 59.78 | epoch: 1 pq: 8 rg: 59 | total time: 27.45m | eta: 31.9m
step 00783/01680 (46.61%) | loss: 3.140988 | lrm: 0.83 | dt: 2135.97ms | tok/sec: 245,456 | bf16_mfu: 59.77 | epoch: 1 pq: 8 rg: 60 | total time: 27.49m | eta: 31.9m
step 00784/01680 (46.67%) | loss: 3.146765 | lrm: 0.83 | dt: 2131.32ms | tok/sec: 245,992 | bf16_mfu: 59.90 | epoch: 1 pq: 8 rg: 61 | total time: 27.52m | eta: 31.9m
step 00785/01680 (46.73%) | loss: 3.142596 | lrm: 0.83 | dt: 2142.94ms | tok/sec: 244,657 | bf16_mfu: 59.57 | epoch: 1 pq: 8 rg: 62 | total time: 27.56m | eta: 31.8m
step 00786/01680 (46.79%) | loss: 3.143574 | lrm: 0.83 | dt: 2137.44ms | tok/sec: 245,287 | bf16_mfu: 59.73 | epoch: 1 pq: 8 rg: 62 | total time: 27.59m | eta: 31.8m
step 00787/01680 (46.85%) | loss: 3.141628 | lrm: 0.83 | dt: 2138.17ms | tok/sec: 245,203 | bf16_mfu: 59.71 | epoch: 1 pq: 8 rg: 63 | total time: 27.63m | eta: 31.8m
step 00788/01680 (46.90%) | loss: 3.141483 | lrm: 0.83 | dt: 2136.82ms | tok/sec: 245,359 | bf16_mfu: 59.74 | epoch: 1 pq: 8 rg: 64 | total time: 27.67m | eta: 31.7m
step 00789/01680 (46.96%) | loss: 3.144124 | lrm: 0.83 | dt: 2135.98ms | tok/sec: 245,454 | bf16_mfu: 59.77 | epoch: 1 pq: 8 rg: 65 | total time: 27.70m | eta: 31.7m
step 00790/01680 (47.02%) | loss: 3.132891 | lrm: 0.82 | dt: 2134.44ms | tok/sec: 245,632 | bf16_mfu: 59.81 | epoch: 1 pq: 8 rg: 66 | total time: 27.74m | eta: 31.6m
step 00791/01680 (47.08%) | loss: 3.131690 | lrm: 0.82 | dt: 2133.92ms | tok/sec: 245,692 | bf16_mfu: 59.82 | epoch: 1 pq: 8 rg: 67 | total time: 27.77m | eta: 31.6m
step 00792/01680 (47.14%) | loss: 3.123669 | lrm: 0.82 | dt: 2138.75ms | tok/sec: 245,137 | bf16_mfu: 59.69 | epoch: 1 pq: 8 rg: 68 | total time: 27.81m | eta: 31.6m
step 00793/01680 (47.20%) | loss: 3.124634 | lrm: 0.82 | dt: 2139.54ms | tok/sec: 245,047 | bf16_mfu: 59.67 | epoch: 1 pq: 8 rg: 69 | total time: 27.84m | eta: 31.5m
step 00794/01680 (47.26%) | loss: 3.126170 | lrm: 0.82 | dt: 2134.80ms | tok/sec: 245,591 | bf16_mfu: 59.80 | epoch: 1 pq: 8 rg: 70 | total time: 27.88m | eta: 31.5m
step 00795/01680 (47.32%) | loss: 3.128814 | lrm: 0.82 | dt: 2137.98ms | tok/sec: 245,225 | bf16_mfu: 59.71 | epoch: 1 pq: 8 rg: 71 | total time: 27.91m | eta: 31.5m
step 00796/01680 (47.38%) | loss: 3.130308 | lrm: 0.82 | dt: 2134.67ms | tok/sec: 245,606 | bf16_mfu: 59.80 | epoch: 1 pq: 8 rg: 72 | total time: 27.95m | eta: 31.4m
step 00797/01680 (47.44%) | loss: 3.130717 | lrm: 0.82 | dt: 2135.67ms | tok/sec: 245,490 | bf16_mfu: 59.78 | epoch: 1 pq: 8 rg: 73 | total time: 27.99m | eta: 31.4m
step 00798/01680 (47.50%) | loss: 3.130451 | lrm: 0.82 | dt: 2133.68ms | tok/sec: 245,719 | bf16_mfu: 59.83 | epoch: 1 pq: 8 rg: 74 | total time: 28.02m | eta: 31.4m
step 00799/01680 (47.56%) | loss: 3.131454 | lrm: 0.82 | dt: 2141.46ms | tok/sec: 244,827 | bf16_mfu: 59.61 | epoch: 1 pq: 8 rg: 74 | total time: 28.06m | eta: 31.3m
step 00800/01680 (47.62%) | loss: 3.131134 | lrm: 0.82 | dt: 2141.36ms | tok/sec: 244,838 | bf16_mfu: 59.62 | epoch: 1 pq: 8 rg: 75 | total time: 28.09m | eta: 31.3m
step 00801/01680 (47.68%) | loss: 3.130370 | lrm: 0.81 | dt: 2135.58ms | tok/sec: 245,501 | bf16_mfu: 59.78 | epoch: 1 pq: 8 rg: 76 | total time: 28.13m | eta: 31.3m
step 00802/01680 (47.74%) | loss: 3.130649 | lrm: 0.81 | dt: 2140.35ms | tok/sec: 244,953 | bf16_mfu: 59.64 | epoch: 1 pq: 8 rg: 77 | total time: 28.16m | eta: 31.2m
step 00803/01680 (47.80%) | loss: 3.125780 | lrm: 0.81 | dt: 2136.30ms | tok/sec: 245,418 | bf16_mfu: 59.76 | epoch: 1 pq: 8 rg: 78 | total time: 28.20m | eta: 31.2m
step 00804/01680 (47.86%) | loss: 3.125639 | lrm: 0.81 | dt: 2140.13ms | tok/sec: 244,979 | bf16_mfu: 59.65 | epoch: 1 pq: 8 rg: 79 | total time: 28.24m | eta: 31.2m
step 00805/01680 (47.92%) | loss: 3.123909 | lrm: 0.81 | dt: 2135.24ms | tok/sec: 245,540 | bf16_mfu: 59.79 | epoch: 1 pq: 8 rg: 80 | total time: 28.27m | eta: 31.1m
step 00806/01680 (47.98%) | loss: 3.123064 | lrm: 0.81 | dt: 2136.33ms | tok/sec: 245,415 | bf16_mfu: 59.76 | epoch: 1 pq: 8 rg: 81 | total time: 28.31m | eta: 31.1m
step 00807/01680 (48.04%) | loss: 3.116131 | lrm: 0.81 | dt: 2138.46ms | tok/sec: 245,170 | bf16_mfu: 59.70 | epoch: 1 pq: 9 rg: 0 | total time: 28.34m | eta: 31.0m
step 00808/01680 (48.10%) | loss: 3.121284 | lrm: 0.81 | dt: 2138.76ms | tok/sec: 245,136 | bf16_mfu: 59.69 | epoch: 1 pq: 9 rg: 1 | total time: 28.38m | eta: 31.0m
step 00809/01680 (48.15%) | loss: 3.117117 | lrm: 0.81 | dt: 2134.02ms | tok/sec: 245,680 | bf16_mfu: 59.82 | epoch: 1 pq: 9 rg: 2 | total time: 28.41m | eta: 31.0m
step 00810/01680 (48.21%) | loss: 3.120847 | lrm: 0.81 | dt: 2140.87ms | tok/sec: 244,894 | bf16_mfu: 59.63 | epoch: 1 pq: 9 rg: 3 | total time: 28.45m | eta: 30.9m
step 00811/01680 (48.27%) | loss: 3.112617 | lrm: 0.81 | dt: 2137.92ms | tok/sec: 245,232 | bf16_mfu: 59.71 | epoch: 1 pq: 9 rg: 3 | total time: 28.48m | eta: 30.9m
step 00812/01680 (48.33%) | loss: 3.108364 | lrm: 0.81 | dt: 2139.30ms | tok/sec: 245,074 | bf16_mfu: 59.67 | epoch: 1 pq: 9 rg: 4 | total time: 28.52m | eta: 30.9m
step 00813/01680 (48.39%) | loss: 3.103923 | lrm: 0.80 | dt: 2139.36ms | tok/sec: 245,068 | bf16_mfu: 59.67 | epoch: 1 pq: 9 rg: 5 | total time: 28.56m | eta: 30.8m
step 00814/01680 (48.45%) | loss: 3.102192 | lrm: 0.80 | dt: 2139.59ms | tok/sec: 245,040 | bf16_mfu: 59.67 | epoch: 1 pq: 9 rg: 6 | total time: 28.59m | eta: 30.8m
step 00815/01680 (48.51%) | loss: 3.107276 | lrm: 0.80 | dt: 2135.72ms | tok/sec: 245,485 | bf16_mfu: 59.77 | epoch: 1 pq: 9 rg: 7 | total time: 28.63m | eta: 30.8m
step 00816/01680 (48.57%) | loss: 3.113006 | lrm: 0.80 | dt: 2140.60ms | tok/sec: 244,926 | bf16_mfu: 59.64 | epoch: 1 pq: 9 rg: 8 | total time: 28.66m | eta: 30.7m
step 00817/01680 (48.63%) | loss: 3.115826 | lrm: 0.80 | dt: 2132.73ms | tok/sec: 245,829 | bf16_mfu: 59.86 | epoch: 1 pq: 9 rg: 9 | total time: 28.70m | eta: 30.7m
step 00818/01680 (48.69%) | loss: 3.111293 | lrm: 0.80 | dt: 2134.52ms | tok/sec: 245,623 | bf16_mfu: 59.81 | epoch: 1 pq: 9 rg: 10 | total time: 28.73m | eta: 30.7m
step 00819/01680 (48.75%) | loss: 3.107010 | lrm: 0.80 | dt: 2139.79ms | tok/sec: 245,018 | bf16_mfu: 59.66 | epoch: 1 pq: 9 rg: 11 | total time: 28.77m | eta: 30.6m
step 00820/01680 (48.81%) | loss: 3.105797 | lrm: 0.80 | dt: 2142.02ms | tok/sec: 244,763 | bf16_mfu: 59.60 | epoch: 1 pq: 9 rg: 12 | total time: 28.81m | eta: 30.6m
step 00821/01680 (48.87%) | loss: 3.104630 | lrm: 0.80 | dt: 2136.04ms | tok/sec: 245,448 | bf16_mfu: 59.76 | epoch: 1 pq: 9 rg: 13 | total time: 28.84m | eta: 30.5m
step 00822/01680 (48.93%) | loss: 3.108508 | lrm: 0.80 | dt: 2137.70ms | tok/sec: 245,257 | bf16_mfu: 59.72 | epoch: 1 pq: 9 rg: 14 | total time: 28.88m | eta: 30.5m
step 00823/01680 (48.99%) | loss: 3.102149 | lrm: 0.80 | dt: 2137.85ms | tok/sec: 245,240 | bf16_mfu: 59.71 | epoch: 1 pq: 9 rg: 14 | total time: 28.91m | eta: 30.5m
step 00824/01680 (49.05%) | loss: 3.108502 | lrm: 0.79 | dt: 2138.54ms | tok/sec: 245,161 | bf16_mfu: 59.69 | epoch: 1 pq: 9 rg: 15 | total time: 28.95m | eta: 30.4m
step 00825/01680 (49.11%) | loss: 3.109402 | lrm: 0.79 | dt: 2134.65ms | tok/sec: 245,608 | bf16_mfu: 59.80 | epoch: 1 pq: 9 rg: 16 | total time: 28.98m | eta: 30.4m
step 00826/01680 (49.17%) | loss: 3.104176 | lrm: 0.79 | dt: 2140.73ms | tok/sec: 244,911 | bf16_mfu: 59.63 | epoch: 1 pq: 9 rg: 17 | total time: 29.02m | eta: 30.4m
step 00827/01680 (49.23%) | loss: 3.098529 | lrm: 0.79 | dt: 2140.73ms | tok/sec: 244,911 | bf16_mfu: 59.63 | epoch: 1 pq: 9 rg: 18 | total time: 29.05m | eta: 30.3m
step 00828/01680 (49.29%) | loss: 3.091583 | lrm: 0.79 | dt: 2139.31ms | tok/sec: 245,073 | bf16_mfu: 59.67 | epoch: 1 pq: 9 rg: 19 | total time: 29.09m | eta: 30.3m
step 00829/01680 (49.35%) | loss: 3.086884 | lrm: 0.79 | dt: 2135.98ms | tok/sec: 245,454 | bf16_mfu: 59.77 | epoch: 1 pq: 9 rg: 20 | total time: 29.13m | eta: 30.3m
step 00830/01680 (49.40%) | loss: 3.084388 | lrm: 0.79 | dt: 2137.48ms | tok/sec: 245,283 | bf16_mfu: 59.72 | epoch: 1 pq: 9 rg: 21 | total time: 29.16m | eta: 30.2m
step 00831/01680 (49.46%) | loss: 3.085978 | lrm: 0.79 | dt: 2139.93ms | tok/sec: 245,001 | bf16_mfu: 59.66 | epoch: 1 pq: 9 rg: 22 | total time: 29.20m | eta: 30.2m
step 00832/01680 (49.52%) | loss: 3.093335 | lrm: 0.79 | dt: 2138.44ms | tok/sec: 245,173 | bf16_mfu: 59.70 | epoch: 1 pq: 9 rg: 23 | total time: 29.23m | eta: 30.2m
step 00833/01680 (49.58%) | loss: 3.089444 | lrm: 0.79 | dt: 2136.36ms | tok/sec: 245,411 | bf16_mfu: 59.76 | epoch: 1 pq: 9 rg: 24 | total time: 29.27m | eta: 30.1m
step 00834/01680 (49.64%) | loss: 3.099794 | lrm: 0.79 | dt: 2136.03ms | tok/sec: 245,449 | bf16_mfu: 59.77 | epoch: 1 pq: 9 rg: 25 | total time: 29.30m | eta: 30.1m
step 00835/01680 (49.70%) | loss: 3.112713 | lrm: 0.79 | dt: 2133.83ms | tok/sec: 245,702 | bf16_mfu: 59.83 | epoch: 1 pq: 9 rg: 25 | total time: 29.34m | eta: 30.1m
step 00836/01680 (49.76%) | loss: 3.113270 | lrm: 0.78 | dt: 2133.35ms | tok/sec: 245,758 | bf16_mfu: 59.84 | epoch: 1 pq: 9 rg: 26 | total time: 29.38m | eta: 30.0m
step 00837/01680 (49.82%) | loss: 3.113621 | lrm: 0.78 | dt: 2135.88ms | tok/sec: 245,467 | bf16_mfu: 59.77 | epoch: 1 pq: 9 rg: 27 | total time: 29.41m | eta: 30.0m
step 00838/01680 (49.88%) | loss: 3.117563 | lrm: 0.78 | dt: 2140.06ms | tok/sec: 244,987 | bf16_mfu: 59.65 | epoch: 1 pq: 9 rg: 28 | total time: 29.45m | eta: 29.9m
step 00839/01680 (49.94%) | loss: 3.119620 | lrm: 0.78 | dt: 2136.66ms | tok/sec: 245,377 | bf16_mfu: 59.75 | epoch: 1 pq: 9 rg: 29 | total time: 29.48m | eta: 29.9m
step 00840/01680 (50.00%) | loss: 3.109708 | lrm: 0.78 | dt: 2137.73ms | tok/sec: 245,254 | bf16_mfu: 59.72 | epoch: 1 pq: 9 rg: 30 | total time: 29.52m | eta: 29.9m
step 00841/01680 (50.06%) | loss: 3.102239 | lrm: 0.78 | dt: 2138.97ms | tok/sec: 245,111 | bf16_mfu: 59.68 | epoch: 1 pq: 9 rg: 31 | total time: 29.55m | eta: 29.8m
step 00842/01680 (50.12%) | loss: 3.108766 | lrm: 0.78 | dt: 2141.18ms | tok/sec: 244,859 | bf16_mfu: 59.62 | epoch: 1 pq: 9 rg: 32 | total time: 29.59m | eta: 29.8m
step 00843/01680 (50.18%) | loss: 3.104930 | lrm: 0.78 | dt: 2139.65ms | tok/sec: 245,034 | bf16_mfu: 59.66 | epoch: 1 pq: 9 rg: 33 | total time: 29.62m | eta: 29.8m
step 00844/01680 (50.24%) | loss: 3.110873 | lrm: 0.78 | dt: 2139.83ms | tok/sec: 245,013 | bf16_mfu: 59.66 | epoch: 1 pq: 9 rg: 34 | total time: 29.66m | eta: 29.7m
step 00845/01680 (50.30%) | loss: 3.114479 | lrm: 0.78 | dt: 2133.40ms | tok/sec: 245,752 | bf16_mfu: 59.84 | epoch: 1 pq: 9 rg: 35 | total time: 29.70m | eta: 29.7m
step 00846/01680 (50.36%) | loss: 3.112239 | lrm: 0.78 | dt: 2135.56ms | tok/sec: 245,503 | bf16_mfu: 59.78 | epoch: 1 pq: 9 rg: 36 | total time: 29.73m | eta: 29.7m
step 00847/01680 (50.42%) | loss: 3.104647 | lrm: 0.77 | dt: 2137.29ms | tok/sec: 245,304 | bf16_mfu: 59.73 | epoch: 1 pq: 9 rg: 37 | total time: 29.77m | eta: 29.6m
step 00848/01680 (50.48%) | loss: 3.114362 | lrm: 0.77 | dt: 2140.94ms | tok/sec: 244,887 | bf16_mfu: 59.63 | epoch: 1 pq: 9 rg: 37 | total time: 29.80m | eta: 29.6m
step 00849/01680 (50.54%) | loss: 3.112925 | lrm: 0.77 | dt: 2131.14ms | tok/sec: 246,013 | bf16_mfu: 59.90 | epoch: 1 pq: 9 rg: 38 | total time: 29.84m | eta: 29.6m
step 00850/01680 (50.60%) | loss: 3.101439 | lrm: 0.77 | dt: 2138.58ms | tok/sec: 245,157 | bf16_mfu: 59.69 | epoch: 1 pq: 9 rg: 39 | total time: 29.87m | eta: 29.5m
step 00851/01680 (50.65%) | loss: 3.101085 | lrm: 0.77 | dt: 2135.51ms | tok/sec: 245,509 | bf16_mfu: 59.78 | epoch: 1 pq: 9 rg: 40 | total time: 29.91m | eta: 29.5m
step 00852/01680 (50.71%) | loss: 3.099852 | lrm: 0.77 | dt: 2136.97ms | tok/sec: 245,341 | bf16_mfu: 59.74 | epoch: 1 pq: 9 rg: 41 | total time: 29.95m | eta: 29.4m
step 00853/01680 (50.77%) | loss: 3.104025 | lrm: 0.77 | dt: 2134.67ms | tok/sec: 245,605 | bf16_mfu: 59.80 | epoch: 1 pq: 9 rg: 42 | total time: 29.98m | eta: 29.4m
step 00854/01680 (50.83%) | loss: 3.107654 | lrm: 0.77 | dt: 2137.19ms | tok/sec: 245,315 | bf16_mfu: 59.73 | epoch: 1 pq: 9 rg: 43 | total time: 30.02m | eta: 29.4m
step 00855/01680 (50.89%) | loss: 3.113394 | lrm: 0.77 | dt: 2139.69ms | tok/sec: 245,030 | bf16_mfu: 59.66 | epoch: 1 pq: 9 rg: 44 | total time: 30.05m | eta: 29.3m
step 00856/01680 (50.95%) | loss: 3.114167 | lrm: 0.77 | dt: 2135.56ms | tok/sec: 245,503 | bf16_mfu: 59.78 | epoch: 1 pq: 9 rg: 45 | total time: 30.09m | eta: 29.3m
step 00857/01680 (51.01%) | loss: 3.115360 | lrm: 0.77 | dt: 2137.46ms | tok/sec: 245,285 | bf16_mfu: 59.73 | epoch: 1 pq: 9 rg: 46 | total time: 30.12m | eta: 29.3m
step 00858/01680 (51.07%) | loss: 3.115494 | lrm: 0.77 | dt: 2134.65ms | tok/sec: 245,608 | bf16_mfu: 59.80 | epoch: 1 pq: 9 rg: 47 | total time: 30.16m | eta: 29.2m
step 00859/01680 (51.13%) | loss: 3.120425 | lrm: 0.76 | dt: 2137.65ms | tok/sec: 245,263 | bf16_mfu: 59.72 | epoch: 1 pq: 9 rg: 48 | total time: 30.19m | eta: 29.2m
step 00860/01680 (51.19%) | loss: 3.112903 | lrm: 0.76 | dt: 2141.46ms | tok/sec: 244,827 | bf16_mfu: 59.61 | epoch: 1 pq: 9 rg: 48 | total time: 30.23m | eta: 29.2m
step 00861/01680 (51.25%) | loss: 3.109775 | lrm: 0.76 | dt: 2139.41ms | tok/sec: 245,062 | bf16_mfu: 59.67 | epoch: 1 pq: 9 rg: 49 | total time: 30.27m | eta: 29.1m
step 00862/01680 (51.31%) | loss: 3.104286 | lrm: 0.76 | dt: 2133.13ms | tok/sec: 245,783 | bf16_mfu: 59.85 | epoch: 1 pq: 9 rg: 50 | total time: 30.30m | eta: 29.1m
step 00863/01680 (51.37%) | loss: 3.108048 | lrm: 0.76 | dt: 2134.58ms | tok/sec: 245,616 | bf16_mfu: 59.81 | epoch: 1 pq: 9 rg: 51 | total time: 30.34m | eta: 29.1m
step 00864/01680 (51.43%) | loss: 3.115887 | lrm: 0.76 | dt: 2137.39ms | tok/sec: 245,294 | bf16_mfu: 59.73 | epoch: 1 pq: 9 rg: 52 | total time: 30.37m | eta: 29.0m
step 00865/01680 (51.49%) | loss: 3.111040 | lrm: 0.76 | dt: 2136.25ms | tok/sec: 245,424 | bf16_mfu: 59.76 | epoch: 1 pq: 9 rg: 53 | total time: 30.41m | eta: 29.0m
step 00866/01680 (51.55%) | loss: 3.099144 | lrm: 0.76 | dt: 2141.80ms | tok/sec: 244,788 | bf16_mfu: 59.60 | epoch: 1 pq: 9 rg: 54 | total time: 30.44m | eta: 29.0m
step 00867/01680 (51.61%) | loss: 3.092242 | lrm: 0.76 | dt: 2135.79ms | tok/sec: 245,477 | bf16_mfu: 59.77 | epoch: 1 pq: 9 rg: 55 | total time: 30.48m | eta: 28.9m
step 00868/01680 (51.67%) | loss: 3.088081 | lrm: 0.76 | dt: 2134.36ms | tok/sec: 245,641 | bf16_mfu: 59.81 | epoch: 1 pq: 9 rg: 56 | total time: 30.52m | eta: 28.9m
